Zipcode,City,State,County
45651,McArthur,OH,Vinton
45651,,OH,Vinton
45652,Mc Dermott,OH,Scioto
45652,McDermott,OH,Scioto
6901,Stamford,CT,Fairfield
6902,Stamford,CT,Fairfield
45652,,OH,Scioto
6903,Stamford,CT,Fairfield
6905,Stamford,CT,Fairfield
6906,Stamford,CT,Fairfield
6907,Stamford,CT,Fairfield
20001,Washington,DC,District of Columbia
20002,Washington,DC,District of Columbia
20003,Washington,DC,District of Columbia
20004,Washington,DC,District of Columbia
20005,Washington,DC,District of Columbia
20006,Washington,DC,District of Columbia
20007,Washington,DC,District of Columbia
20008,Washington,DC,District of Columbia
20009,Washington,DC,District of Columbia
20010,Washington,DC,District of Columbia
20011,Washington,DC,District of Columbia
20012,Washington,DC,District of Columbia
20015,Washington,DC,District of Columbia
20016,Washington,DC,District of Columbia
20017,Washington,DC,District of Columbia
20018,Washington,DC,District of Columbia
20019,Washington,DC,District of Columbia
20020,Washington,DC,District of Columbia
20024,Washington,DC,District of Columbia
20032,Washington,DC,District of Columbia
20036,Washington,DC,District of Columbia
20037,Washington,DC,District of Columbia
20052,Washington,DC,District of Columbia
20057,Washington,DC,District of Columbia
20064,Washington,DC,District of Columbia
20307,Washington,DC,District of Columbia
20317,Washington,DC,District of Columbia
20319,Washington,DC,District of Columbia
20373,Washington,DC,District of Columbia
20390,Washington,DC,District of Columbia
20535,Washington,DC,District of Columbia
45653,Clarktown,OH,Scioto
45653,Minford,OH,Scioto
19701,Bear,DE,New Castle
45653,Minford,OH,Scioto
45653,,OH,Scioto
45654,,OH,Hocking
19702,Newark,DE,New Castle
19703,Claymont,DE,New Castle
45654,New Plymouth,OH,Vinton
19706,Delaware City,DE,New Castle
45654,,OH,Vinton
19707,Hockessin,DE,New Castle
45656,,OH,Gallia
45656,Oak Hill,OH,Jackson
45656,Oak Hill,OH,Jackson
19709,Middletown,DE,New Castle
45656,,OH,Jackson
45656,,OH,Lawrence
45657,,OH,Adams
19711,Newark,DE,New Castle
45657,Otway,OH,Scioto
45657,Otway,OH,Scioto
45657,,OH,Scioto
45658,Patriot,OH,Gallia
45658,,OH,Gallia
45659,Pedro,OH,Lawrence
19713,Newark,DE,New Castle
19716,Newark,DE,New Castle
19717,Newark,DE,New Castle
45659,,OH,Lawrence
45660,Peebles,OH,Adams
19720,New Castle,DE,New Castle
45660,Peebles,OH,Adams
19730,Odessa,DE,New Castle
45660,,OH,Adams
45660,,OH,Highland
45660,,OH,Pike
45660,,OH,Scioto
45661,Piketon,OH,Pike
19734,Townsend,DE,New Castle
45661,Piketon,OH,Pike
45661,,OH,Pike
45661,,OH,Scioto
45662,Minford,OH,Scioto
19801,Wilmington,DE,New Castle
45662,New Boston,OH,Scioto
19802,Wilmington,DE,New Castle
45662,Portsmouth,OH,Scioto
45662,Portsmouth,OH,Scioto
45662,Rosemount,OH,Scioto
45662,Sciotodale,OH,Scioto
19804,Newport,DE,New Castle
45662,Wheelersburg,OH,Scioto
19805,Wilmington,DE,New Castle
45662,,OH,Scioto
19805,Elsmere,DE,New Castle
19806,Wilmington,DE,New Castle
45663,Friendship,OH,Scioto
45663,West Portsmouth,OH,Scioto
19807,Greenville,DE,New Castle
45663,West Portsmouth,OH,Scioto
19807,Wilmington,DE,New Castle
45663,,OH,Scioto
45669,Athalia,OH,Lawrence
45669,Proctorville,OH,Lawrence
45669,Proctorville,OH,Lawrence
45669,,OH,Lawrence
19809,Edgemoor,DE,New Castle
19809,Bellefonte,DE,New Castle
45671,,OH,Pike
45671,Rarden,OH,Scioto
45671,Rarden,OH,Scioto
45671,,OH,Scioto
45672,Ray,OH,Jackson
19901,Dover,DE,Kent
45672,,OH,Jackson
45672,,OH,Vinton
45673,Richmond Dale,OH,Ross
45673,Richmond Dale,OH,Ross
45673,,OH,Ross
45674,Rio Grande,OH,Gallia
19901,Leipsic,DE,Kent
45674,Rio Grande,OH,Gallia
45674,,OH,Gallia
19902,Dover,DE,Kent
19904,Dover,DE,Kent
45675,Rock Camp,OH,Lawrence
45677,Scioto Furnace,OH,Scioto
45678,,OH,Gallia
45678,Scottown,OH,Lawrence
45678,,OH,Lawrence
45679,Seaman,OH,Adams
19930,Bethany Beach,DE,Sussex
19930,South Bethany,DE,Sussex
19931,Bethel,DE,Sussex
45679,Seaman,OH,Adams
45679,,OH,Adams
19933,Bridgeville,DE,Sussex
45679,,OH,Highland
19934,Camden,DE,Kent
19934,Wyoming,DE,Kent
45680,Burlington,OH,Lawrence
19936,Cheswold,DE,Kent
45680,South Point,OH,Lawrence
19938,Clayton,DE,Kent
45680,South Point,OH,Lawrence
45680,,OH,Lawrence
45681,Bourneville,OH,Ross
45681,South Salem,OH,Ross
19939,Dagsboro,DE,Sussex
45681,South Salem,OH,Ross
19940,Delmar,DE,Sussex
45681,,OH,Ross
19941,Ellendale,DE,Sussex
45682,,OH,Lawrence
45682,South Webster,OH,Scioto
19943,Felton,DE,Kent
45682,South Webster,OH,Scioto
45682,,OH,Scioto
19944,Fenwick Island,DE,Sussex
45683,Stockdale,OH,Pike
45684,Rome,OH,Adams
19945,Frankford,DE,Sussex
45684,,OH,Adams
45684,Friendship,OH,Scioto
45684,Stout,OH,Scioto
45684,,OH,Scioto
19946,Frederica,DE,Kent
45685,Centerville,OH,Gallia
45685,Rio Grande,OH,Gallia
19947,Georgetown,DE,Sussex
45685,Thurman,OH,Gallia
45685,,OH,Gallia
19950,Greenwood,DE,Sussex
45685,,OH,Jackson
45686,Vinton,OH,Gallia
45686,Vinton,OH,Gallia
19952,Harrington,DE,Kent
45686,,OH,Gallia
45686,,OH,Meigs
19953,Hartly,DE,Kent
45686,,OH,Vinton
19954,Houston,DE,Kent
19955,Kenton,DE,Kent
45687,Wakefield,OH,Pike
45688,,OH,Gallia
19956,Laurel,DE,Sussex
45688,Waterloo,OH,Lawrence
19958,Lewes,DE,Sussex
45688,,OH,Lawrence
45690,Waverly,OH,Pike
45690,Waverly City,OH,Pike
45690,,OH,Pike
45690,,OH,Ross
19962,Magnolia,DE,Kent
19963,Milford,DE,Sussex
45692,Coalton,OH,Jackson
45692,Wellston,OH,Jackson
45692,Wellston,OH,Jackson
45692,,OH,Jackson
45693,Bentonville,OH,Adams
45693,West Union,OH,Adams
19966,Millsboro,DE,Sussex
19966,Long Neck,DE,Sussex
19967,Millville,DE,Sussex
45693,West Union,OH,Adams
45693,,OH,Adams
19968,Milton,DE,Sussex
45694,Wheelersburg,OH,Scioto
19970,Ocean View,DE,Sussex
19970,Millville,DE,Sussex
45694,Wheelersburg,OH,Scioto
19971,Rehoboth Beach,DE,Sussex
45694,,OH,Scioto
45695,Wilkesville,OH,Vinton
45695,Wilkesville,OH,Vinton
19973,Seaford,DE,Sussex
19973,Blades,DE,Sussex
45695,,OH,Vinton
45696,Willow Wood,OH,Lawrence
19975,Selbyville,DE,Sussex
19977,Smyrna,DE,Kent
45696,,OH,Lawrence
45697,Cherry Fork,OH,Adams
45697,Winchester,OH,Adams
45697,Winchester,OH,Adams
45697,,OH,Adams
45697,,OH,Brown
19979,Viola,DE,Kent
45697,,OH,Highland
32003,Fleming Island,FL,Clay
45698,Zaleski,OH,Vinton
45698,Zaleski,OH,Vinton
45698,,OH,Vinton
32008,Branford,FL,Suwannee
45699,Lucasville,OH,Scioto
45701,Athens,OH,Athens
45701,Athens,OH,Athens
45701,New Marshfield,OH,Athens
32011,Callahan,FL,Nassau
45701,The Plains,OH,Athens
45701,,OH,Athens
32024,Lake City,FL,Columbia
45710,Albany,OH,Athens
32025,Lake City,FL,Columbia
45710,Albany,OH,Athens
45710,,OH,Athens
45710,,OH,Meigs
45710,,OH,Vinton
32034,Fernandina Beach,FL,Nassau
45711,Amesville,OH,Athens
32038,Fort White,FL,Columbia
45711,Amesville,OH,Athens
45711,,OH,Athens
45711,,OH,Morgan
45711,,OH,Washington
32043,Green Cove Springs,FL,Clay
45712,Barlow,OH,Washington
45713,Bartlett,OH,Washington
45714,Belpre,OH,Washington
32044,Hampton,FL,Bradford
45714,Belpre,OH,Washington
32046,Hilliard,FL,Nassau
45714,,OH,Washington
32052,Jasper,FL,Hamilton
45715,Beverly,OH,Morgan
32053,Jennings,FL,Hamilton
45715,,OH,Morgan
32054,Lake Butler,FL,Union
45715,,OH,Noble
45715,Beverly,OH,Washington
45715,,OH,Washington
32055,Lake City,FL,Columbia
45716,Buchtel,OH,Athens
45716,Buchtel,OH,Athens
45717,Carbondale,OH,Athens
32058,Lawtey,FL,Bradford
45719,Chauncey,OH,Athens
45719,Chauncey,OH,Athens
45720,Chester,OH,Meigs
32059,Lee,FL,Madison
45721,Coal Run,OH,Washington
32060,Live Oak,FL,Suwannee
45721,,OH,Washington
45723,Coolville,OH,Athens
45723,Coolville,OH,Athens
32063,Macclenny,FL,Baker
32064,Live Oak,FL,Suwannee
45723,Hockingport,OH,Athens
45723,,OH,Athens
45723,Tuppers Plains,OH,Meigs
45723,,OH,Meigs
32066,Mayo,FL,Lafayette
45723,,OH,Washington
45724,Cutler,OH,Washington
32068,Middleburg,FL,Clay
45724,,OH,Washington
45727,Dexter City,OH,Noble
45727,Dexter City,OH,Noble
45727,,OH,Noble
45729,Fleming,OH,Washington
45729,,OH,Washington
32073,Orange Park,FL,Clay
45732,Buchtel,OH,Athens
45732,Glouster,OH,Athens
45732,Glouster,OH,Athens
45732,Jacksonville,OH,Athens
32079,Penney Farms,FL,Clay
45732,Trimble,OH,Athens
45732,,OH,Athens
45732,,OH,Morgan
45732,,OH,Perry
45734,Graysville,OH,Monroe
45734,Graysville,OH,Monroe
45734,,OH,Monroe
45735,Guysville,OH,Athens
45735,,OH,Athens
45739,Hockingport,OH,Athens
45740,Jacksonville,OH,Athens
45740,Jacksonville,OH,Athens
32083,Raiford,FL,Union
45740,,OH,Athens
45741,Langsville,OH,Meigs
45741,,OH,Meigs
45742,,OH,Athens
45742,Little Hocking,OH,Washington
45742,Little Hocking,OH,Washington
45742,,OH,Washington
45743,Long Bottom,OH,Meigs
32091,Starke,FL,Bradford
45743,,OH,Meigs
45744,,OH,Noble
45744,Lowell,OH,Washington
45744,Lowell,OH,Washington
45744,,OH,Washington
45745,,OH,Monroe
45745,Lower Salem,OH,Noble
45745,,OH,Noble
45745,Lower Salem,OH,Washington
45745,,OH,Washington
45746,,OH,Noble
32096,White Springs,FL,Hamilton
45746,Macksburg,OH,Washington
32097,Yulee,FL,Nassau
45746,Macksburg,OH,Washington
32102,Astor,FL,Lake
45746,,OH,Washington
45750,Devola,OH,Washington
45750,Marietta,OH,Washington
32110,Bunnell,FL,Flagler
45750,Marietta,OH,Washington
45750,Reno,OH,Washington
32112,Crescent City,FL,Putnam
45750,,OH,Washington
32114,Daytona Beach,FL,Volusia
32117,Holly Hill,FL,Volusia
32117,Daytona Beach,FL,Volusia
45760,Middleport,OH,Meigs
32118,Daytona Beach,FL,Volusia
32118,Daytona Beach Shores,FL,Volusia
45760,Middleport,OH,Meigs
45760,Rutland,OH,Meigs
32119,South Daytona,FL,Volusia
32119,Daytona Beach,FL,Volusia
45760,,OH,Meigs
45761,Chauncey,OH,Athens
32124,Daytona Beach,FL,Volusia
32127,Port Orange,FL,Volusia
32127,Ponce Inlet,FL,Volusia
45761,Millfield,OH,Athens
32128,Port Orange,FL,Volusia
45761,Millfield,OH,Athens
45761,,OH,Athens
32129,Port Orange,FL,Volusia
45764,Buchtel,OH,Athens
45764,Nelsonville,OH,Athens
32130,De Leon Springs,FL,Volusia
45764,Nelsonville,OH,Athens
32131,East Palatka,FL,Putnam
32132,Edgewater,FL,Volusia
45764,,OH,Athens
45764,Buchtel,OH,Hocking
45764,Carbon Hill,OH,Hocking
45764,Haydenville,OH,Hocking
45764,,OH,Hocking
32136,Flagler Beach,FL,Flagler
45766,New Marshfield,OH,Athens
32136,Beverly Beach,FL,Flagler
45766,New Marshfield,OH,Athens
45766,,OH,Athens
32137,Palm Coast,FL,Flagler
45766,,OH,Vinton
45767,,OH,Monroe
45767,Matamoras,OH,Washington
45767,New Matamoras,OH,Washington
32141,Edgewater,FL,Volusia
45767,,OH,Washington
45768,Newport,OH,Washington
45768,Newport,OH,Washington
45768,,OH,Washington
45769,Pomeroy,OH,Meigs
45769,Pomeroy,OH,Meigs
32148,Interlachen,FL,Putnam
45769,,OH,Meigs
32159,Lady Lake,FL,Lake
45770,Portland,OH,Meigs
45770,,OH,Meigs
45771,Racine,OH,Meigs
32162,The Villages,FL,Sumter
45771,Racine,OH,Meigs
45771,Syracuse,OH,Meigs
45771,,OH,Meigs
32164,Palm Coast,FL,Flagler
45772,Reedsville,OH,Meigs
32168,New Smyrna Beach,FL,Volusia
45772,Tuppers Plains,OH,Meigs
45772,,OH,Meigs
45773,Reno,OH,Washington
45773,,OH,Washington
32169,New Smyrna Beach,FL,Volusia
45775,Rutland,OH,Meigs
32174,Ormond Beach,FL,Volusia
45775,Rutland,OH,Meigs
45775,,OH,Meigs
45776,Shade,OH,Athens
45776,,OH,Athens
45776,,OH,Meigs
32176,Ormond Beach,FL,Volusia
45777,Sharpsburg,OH,Athens
45778,Stewart,OH,Athens
32177,Palatka,FL,Putnam
45778,Stewart,OH,Athens
45778,,OH,Athens
32180,Pierson,FL,Volusia
45779,Syracuse,OH,Meigs
45779,Syracuse,OH,Meigs
32181,Pomona Park,FL,Putnam
45780,The Plains,OH,Athens
45780,The Plains,OH,Athens
45780,,OH,Athens
32190,Seville,FL,Volusia
45782,Trimble,OH,Athens
32193,Welaka,FL,Putnam
45782,Trimble,OH,Athens
45783,Tuppers Plains,OH,Meigs
45784,Vincent,OH,Washington
32202,Jacksonville,FL,Duval
32204,Jacksonville,FL,Duval
32205,Jacksonville,FL,Duval
32206,Jacksonville,FL,Duval
32207,Jacksonville,FL,Duval
32208,Jacksonville,FL,Duval
32209,Jacksonville,FL,Duval
32210,Jacksonville,FL,Duval
32211,Jacksonville,FL,Duval
32212,Jacksonville,FL,Duval
32216,Jacksonville,FL,Duval
32217,Jacksonville,FL,Duval
32218,Jacksonville,FL,Duval
32219,Jacksonville,FL,Duval
32220,Jacksonville,FL,Duval
32221,Jacksonville,FL,Duval
32222,Jacksonville,FL,Duval
32223,Jacksonville,FL,Duval
32224,Jacksonville,FL,Duval
45784,Vincent,OH,Washington
32225,Jacksonville,FL,Duval
32226,Jacksonville,FL,Duval
32227,Jacksonville,FL,Duval
32228,Jacksonville,FL,Duval
32233,Atlantic Beach,FL,Duval
32233,Jacksonville,FL,Duval
32234,Jacksonville,FL,Duval
45784,,OH,Washington
32234,Baldwin,FL,Duval
45786,,OH,Morgan
45786,Waterford,OH,Washington
32244,Jacksonville,FL,Duval
32246,Jacksonville,FL,Duval
32250,Jacksonville Beach,FL,Duval
32250,Jacksonville,FL,Duval
32254,Jacksonville,FL,Duval
32256,Jacksonville,FL,Duval
32257,Jacksonville,FL,Duval
32258,Jacksonville,FL,Duval
45786,Waterford,OH,Washington
45786,,OH,Washington
32266,Neptune Beach,FL,Duval
32277,Jacksonville,FL,Duval
32301,Tallahassee,FL,Leon
45787,Watertown,OH,Washington
32303,Tallahassee,FL,Leon
45787,,OH,Washington
32304,Tallahassee,FL,Leon
45788,Whipple,OH,Washington
45788,,OH,Washington
32305,Tallahassee,FL,Leon
45789,,OH,Monroe
32308,Tallahassee,FL,Leon
45789,Wingett Run,OH,Washington
32309,Tallahassee,FL,Leon
45789,,OH,Washington
32310,Tallahassee,FL,Leon
45801,Lima,OH,Allen
32311,Tallahassee,FL,Leon
45801,Lima,OH,Allen
45801,,OH,Allen
32312,Tallahassee,FL,Leon
45802,Lima,OH,Allen
32317,Tallahassee,FL,Leon
32320,Apalachicola,FL,Franklin
45804,Fort Shawnee,OH,Allen
45804,Lima,OH,Allen
32321,Bristol,FL,Liberty
45804,Lima,OH,Allen
45804,,OH,Allen
32322,Carrabelle,FL,Franklin
45805,Lima,OH,Allen
45805,Lima,OH,Allen
32324,Chattahoochee,FL,Gadsden
45805,,OH,Allen
45806,Fort Shawnee,OH,Allen
32327,Crawfordville,FL,Wakulla
45806,Lima,OH,Allen
32328,Eastpoint,FL,Franklin
45806,Lima,OH,Allen
32330,Greensboro,FL,Gadsden
45806,,OH,Allen
45806,Cridersville,OH,Auglaize
32331,Greenville,FL,Madison
45806,,OH,Auglaize
45807,Elida,OH,Allen
32332,Gretna,FL,Gadsden
45807,Lima,OH,Allen
45807,Lima,OH,Allen
32333,Havana,FL,Gadsden
45807,,OH,Allen
32334,Hosford,FL,Liberty
45808,Beaverdam,OH,Allen
45808,Beaverdam,OH,Allen
45808,,OH,Allen
32336,Lamont,FL,Jefferson
45809,Gomer,OH,Allen
32340,Madison,FL,Madison
32343,Midway,FL,Gadsden
45809,,OH,Allen
45810,,OH,Allen
32344,Monticello,FL,Jefferson
45810,,OH,Hancock
45810,Ada,OH,Hardin
45810,Ada,OH,Hardin
45810,,OH,Hardin
45812,Alger,OH,Hardin
32346,Panacea,FL,Wakulla
45812,Alger,OH,Hardin
45812,McGuffey,OH,Hardin
45812,,OH,Hardin
32347,Perry,FL,Taylor
45813,,OH,Defiance
32348,Perry,FL,Taylor
45813,Antwerp,OH,Paulding
45813,Antwerp,OH,Paulding
32351,Quincy,FL,Gadsden
45813,,OH,Paulding
45814,Arlington,OH,Hancock
32352,Quincy,FL,Gadsden
45814,Arlington,OH,Hancock
45814,,OH,Hancock
45815,Belmore,OH,Putnam
45816,Benton Ridge,OH,Hancock
32358,Sopchoppy,FL,Wakulla
45816,Benton Ridge,OH,Hancock
32359,Steinhatchee,FL,Taylor
45817,Bluffton,OH,Allen
45817,Bluffton,OH,Allen
32361,Wacissa,FL,Jefferson
45817,,OH,Allen
32399,Tallahassee,FL,Leon
32401,Panama City,FL,Bay
45817,Bluffton,OH,Hancock
45817,,OH,Hancock
45817,,OH,Putnam
32403,Tyndall AFB,FL,Bay
45819,Buckland,OH,Auglaize
32404,Callaway,FL,Bay
45819,Buckland,OH,Auglaize
45820,Cairo,OH,Allen
45820,Cairo,OH,Allen
32404,Panama City,FL,Bay
32405,Panama City,FL,Bay
45820,,OH,Allen
45821,,OH,Defiance
45821,Cecil,OH,Paulding
45821,Cecil,OH,Paulding
45821,,OH,Paulding
32407,Panama City Beach,FL,Bay
45822,Celina,OH,Mercer
45822,Celina,OH,Mercer
45822,,OH,Mercer
45826,Chickasaw,OH,Mercer
32408,Panama City Beach,FL,Bay
45826,Chickasaw,OH,Mercer
45826,,OH,Mercer
45827,,OH,Paulding
32410,Mexico Beach,FL,Bay
45827,Cloverdale,OH,Putnam
32413,Panama City Beach,FL,Bay
45827,Cloverdale,OH,Putnam
45827,Dupont,OH,Putnam
45827,,OH,Putnam
45828,Coldwater,OH,Mercer
32420,Alford,FL,Jackson
45828,Coldwater,OH,Mercer
45828,,OH,Mercer
32421,Altha,FL,Calhoun
45830,Beaverdam,OH,Allen
32423,Bascom,FL,Jackson
45830,,OH,Allen
32424,Blountstown,FL,Calhoun
45830,Columbus Grove,OH,Putnam
32425,Bonifay,FL,Holmes
45830,Columbus Grove,OH,Putnam
32425,Esto,FL,Holmes
32425,Noma,FL,Holmes
45830,Kalida,OH,Putnam
32426,Campbellton,FL,Jackson
45830,Vaughnsville,OH,Putnam
32427,Caryville,FL,Washington
45830,,OH,Putnam
32428,Chipley,FL,Washington
45831,,OH,Defiance
45831,Continental,OH,Putnam
45831,Continental,OH,Putnam
32431,Cottondale,FL,Jackson
45831,Dupont,OH,Putnam
45831,,OH,Putnam
45832,,OH,Paulding
45832,Convoy,OH,Van Wert
45832,Convoy,OH,Van Wert
45832,,OH,Van Wert
45833,Delphos,OH,Allen
45833,Delphos,OH,Allen
45833,,OH,Allen
32437,Ebro,FL,Washington
45833,,OH,Putnam
45833,Delphos,OH,Van Wert
45833,,OH,Van Wert
45835,Dola,OH,Hardin
45835,Dola,OH,Hardin
32439,Freeport,FL,Walton
45835,,OH,Hardin
32440,Graceville,FL,Jackson
45836,Dunkirk,OH,Hardin
45836,Dunkirk,OH,Hardin
32442,Grand Ridge,FL,Jackson
45836,,OH,Hardin
45837,Dupont,OH,Putnam
32443,Greenwood,FL,Jackson
32444,Lynn Haven,FL,Bay
45838,Elgin,OH,Van Wert
45838,Elgin,OH,Van Wert
32445,Malone,FL,Jackson
45839,Findlay,OH,Hancock
45840,Benton Ridge,OH,Hancock
32446,Marianna,FL,Jackson
32447,Marianna,FL,Jackson
45840,Findlay,OH,Hancock
32448,Marianna,FL,Jackson
45840,Findlay,OH,Hancock
45840,,OH,Hancock
45841,Jenera,OH,Hancock
45841,Jenera,OH,Hancock
45841,,OH,Hancock
45843,,OH,Hancock
45843,Forest,OH,Hardin
45843,Forest,OH,Hardin
45843,Patterson,OH,Hardin
45843,,OH,Hardin
45843,,OH,Wyandot
45844,,OH,Allen
32460,Sneads,FL,Jackson
45844,Fort Jennings,OH,Putnam
45844,Fort Jennings,OH,Putnam
32462,Vernon,FL,Washington
45844,Kalida,OH,Putnam
45844,Ottoville,OH,Putnam
32463,Wausau,FL,Washington
45844,,OH,Putnam
45844,,OH,Van Wert
32464,Westville,FL,Holmes
45845,,OH,Auglaize
32465,Wewahitchka,FL,Gulf
45845,Fort Loramie,OH,Shelby
45845,Fort Loramie,OH,Shelby
32501,Pensacola,FL,Escambia
45845,Newport,OH,Shelby
45845,,OH,Shelby
45846,,OH,Darke
32502,Pensacola,FL,Escambia
32503,Pensacola,FL,Escambia
45846,Fort Recovery,OH,Mercer
45846,Fort Recovery,OH,Mercer
32504,Pensacola,FL,Escambia
45846,,OH,Mercer
45848,Glandorf,OH,Putnam
45849,Grover Hill,OH,Paulding
45849,Grover Hill,OH,Paulding
45849,,OH,Paulding
32505,Pensacola,FL,Escambia
45849,,OH,Putnam
45849,,OH,Van Wert
45850,Harrod,OH,Allen
45850,Harrod,OH,Allen
45850,,OH,Allen
45850,,OH,Auglaize
45850,,OH,Hardin
45851,Haviland,OH,Paulding
45851,Haviland,OH,Paulding
45851,,OH,Paulding
45853,Kalida,OH,Putnam
45853,Kalida,OH,Putnam
45853,,OH,Putnam
45854,Lafayette,OH,Allen
45854,Lafayette,OH,Allen
45854,,OH,Allen
32514,Pensacola,FL,Escambia
32526,Bellview,FL,Escambia
45855,Latty,OH,Paulding
32530,Bagdad,FL,Santa Rosa
45855,Latty,OH,Paulding
45856,,OH,Hancock
45856,,OH,Henry
45856,Belmore,OH,Putnam
45856,Leipsic,OH,Putnam
45856,Leipsic,OH,Putnam
45856,West Leipsic,OH,Putnam
45856,,OH,Putnam
45858,Mc Comb,OH,Hancock
32535,Century,FL,Escambia
32536,Crestview,FL,Okaloosa
45858,McComb,OH,Hancock
45858,,OH,Hancock
32539,Crestview,FL,Okaloosa
45859,Mc Guffey,OH,Hardin
32541,Destin,FL,Okaloosa
45859,McGuffey,OH,Hardin
32542,Eglin AFB,FL,Okaloosa
45859,,OH,Hardin
45860,Maria Stein,OH,Mercer
45860,,OH,Mercer
45861,Melrose,OH,Paulding
45861,Melrose,OH,Paulding
45861,,OH,Paulding
32547,Fort Walton Beach,FL,Okaloosa
45862,,OH,Auglaize
32548,Fort Walton Beach,FL,Okaloosa
45862,Mendon,OH,Mercer
45862,Mendon,OH,Mercer
45862,,OH,Mercer
45863,Middle Point,OH,Van Wert
32550,Miramar Beach,FL,Walton
32561,Gulf Breeze,FL,Santa Rosa
45863,Middle Point,OH,Van Wert
45863,,OH,Van Wert
45864,Miller City,OH,Putnam
45864,Miller City,OH,Putnam
45864,,OH,Putnam
45865,Minster,OH,Auglaize
45865,Minster,OH,Auglaize
45865,New Bremen,OH,Auglaize
45865,,OH,Auglaize
32565,Jay,FL,Santa Rosa
45865,,OH,Shelby
45866,Montezuma,OH,Mercer
45866,Montezuma,OH,Mercer
45866,,OH,Mercer
45867,Mount Blanchard,OH,Hancock
45867,Mount Blanchard,OH,Hancock
45867,,OH,Hancock
45867,,OH,Wyandot
45868,Mount Cory,OH,Hancock
32566,Navarre,FL,Santa Rosa
45868,Mount Cory,OH,Hancock
45868,,OH,Hancock
45869,New Bremen,OH,Auglaize
45869,New Bremen,OH,Auglaize
45869,,OH,Auglaize
45869,,OH,Mercer
45869,,OH,Shelby
32567,Laurel Hill,FL,Okaloosa
45870,New Hampshire,OH,Auglaize
45870,New Hampshire,OH,Auglaize
32569,Mary Esther,FL,Okaloosa
45871,New Knoxville,OH,Auglaize
32570,Milton,FL,Santa Rosa
45871,New Knoxville,OH,Auglaize
45871,,OH,Auglaize
45871,,OH,Shelby
45872,,OH,Hancock
45872,Bairdstown,OH,Wood
45872,North Baltimore,OH,Wood
45872,North Baltimore,OH,Wood
32571,Pace,FL,Santa Rosa
45872,,OH,Wood
45873,Melrose,OH,Paulding
45873,Oakwood,OH,Paulding
45873,Oakwood,OH,Paulding
45873,,OH,Paulding
45874,Ohio City,OH,Van Wert
32577,Molino,FL,Escambia
45874,Ohio City,OH,Van Wert
32578,Niceville,FL,Okaloosa
45874,,OH,Van Wert
45875,Gilboa,OH,Putnam
45875,Glandorf,OH,Putnam
45875,Kalida,OH,Putnam
32579,Shalimar,FL,Okaloosa
45875,Ottawa,OH,Putnam
32580,Valparaiso,FL,Okaloosa
45875,Ottawa,OH,Putnam
45875,,OH,Putnam
45876,Ottoville,OH,Putnam
45876,Ottoville,OH,Putnam
45876,,OH,Putnam
45877,,OH,Allen
45877,,OH,Hancock
32583,Milton,FL,Santa Rosa
45877,Pandora,OH,Putnam
45877,Pandora,OH,Putnam
32601,Gainesville,FL,Alachua
45877,,OH,Putnam
32603,Gainesville,FL,Alachua
32605,Gainesville,FL,Alachua
45879,Broughton,OH,Paulding
45879,Paulding,OH,Paulding
32606,Gainesville,FL,Alachua
32607,Gainesville,FL,Alachua
45879,Paulding,OH,Paulding
45879,,OH,Paulding
32608,Gainesville,FL,Alachua
32609,Gainesville,FL,Alachua
45880,Payne,OH,Paulding
45880,Payne,OH,Paulding
45880,,OH,Paulding
32612,Gainesville,FL,Alachua
32615,Alachua,FL,Alachua
45881,Rawson,OH,Hancock
45881,Rawson,OH,Hancock
45881,,OH,Hancock
32616,Alachua,FL,Alachua
45882,Rockford,OH,Mercer
45882,Rockford,OH,Mercer
45882,,OH,Mercer
45882,,OH,Van Wert
32618,Archer,FL,Alachua
45883,Saint Henry,OH,Mercer
45883,St. Henry,OH,Mercer
45883,,OH,Mercer
32619,Bell,FL,Gilchrist
45884,Saint Johns,OH,Auglaize
45884,St Johns,OH,Auglaize
32621,Bronson,FL,Levy
45885,Saint Marys,OH,Auglaize
32622,Brooker,FL,Bradford
45885,St. Marys,OH,Auglaize
45885,,OH,Auglaize
45885,,OH,Mercer
32625,Cedar Key,FL,Levy
45886,Scott,OH,Paulding
32626,Chiefland,FL,Levy
45886,Scott,OH,Paulding
45886,,OH,Paulding
45886,Scott,OH,Van Wert
45886,,OH,Van Wert
32628,Cross City,FL,Dixie
45887,Spencerville,OH,Allen
45887,Spencerville,OH,Allen
45887,,OH,Allen
45887,,OH,Auglaize
45887,,OH,Mercer
45887,,OH,Van Wert
32641,Gainesville,FL,Alachua
32643,High Springs,FL,Alachua
45888,Uniopolis,OH,Auglaize
45888,Uniopolis,OH,Auglaize
45888,,OH,Auglaize
45889,Van Buren,OH,Hancock
45889,Van Buren,OH,Hancock
45889,,OH,Hancock
45890,Vanlue,OH,Hancock
32648,Horseshoe Beach,FL,Dixie
32653,Gainesville,FL,Alachua
45890,Vanlue,OH,Hancock
45890,,OH,Hancock
45891,Van Wert,OH,Van Wert
32656,Keystone Heights,FL,Clay
45891,Van Wert,OH,Van Wert
32658,La Crosse,FL,Alachua
45891,,OH,Van Wert
45893,Vaughnsville,OH,Putnam
45894,Elgin,OH,Van Wert
45894,Venedocia,OH,Van Wert
